store_number,city,zipcode,street,street_number,latitude,longitude,title,subtitle,text,phone,fax,email,store_hours,store_hours_notes,payment,website,distribution,parking,barrier_free,bonus_card,section,service,toilet,default_radius
67575,Geelong,3220,"Moorabool St & Brougham St",,-38.1463,144.363387,"Store Hours May Vary - Bay City Plaza Shopping Centre",,,"(03) 5223 5900",30/12/2019,,,,,,,,,,,,,
67570,"Geelong West",3218,"166-188 Shannon Ave",,-38.139023,144.337343,"Store Hours May Vary",,,"(03) 5223 8100",30/12/2019,,,,,,,,,,,,,
67565,Gisborne,3437,"Robertson St & Aitken St",,-37.48534,144.590596,"Store Hours May Vary",,,"(03) 5428 3922",30/12/2019,,,,,,,,,,,,,
67560,Glenroy,3046,"Glenroy Rd & Morgan Crt",,-37.705507,144.916819,"Store Hours May Vary",,,"(03) 9306 3411",30/12/2019,,,,,,,,,,,,,
67555,Hampton,3188,"361 Bluff Rd",,-37.945323,145.021796,"Store Hours May Vary",,,"(03) 9598 8744",30/12/2019,,,,,,,,,,,,,
67545,Greensborough,3088,"25 Main St",,-37.702316,145.102508,"Store Hours May Vary - Greensborough Plaza",,,"(03) 9084 2600",30/12/2019,,,,,,,,,,,,,
67540,Greenvale,3059,"1-11 Greenvale Dr",,-37.639281,144.881848,"Store Hours May Vary",,,"(03) 9333 9400",30/12/2019,,,,,,,,,,,,,
67535,Hallam,3803,"2-4 Princes Domain Dr",,-38.0049,145.266487,"Store Hours May Vary",,,"(03) 8795 1400",30/12/2019,,,,,,,,,,,,,
67530,Belmont,3216,"65 High St",,-38.170213,144.348738,"Store Hours May Vary",,,"(03) 5243 3222",30/12/2019,,,,,,,,,,,,,
67525,Belmont,3215,"158-162A High St",,-38.173612,144.343076,"Store Hours May Vary",,,"(03) 5243 1922",30/12/2019,,,,,,,,,,,,,
67520,Benalla,3672,"45-49 Carrier St",,-36.549738,145.985844,"Store Hours May Vary",,,"(03) 5762 3611",30/12/2019,,,,,,,,,,,,,
67515,"Balwyn East",3129,"342-344 Belmore Rd",,-37.803817,145.102111,"Store Hours May Vary",,,"(03) 9857 8088",30/12/2019,,,,,,,,,,,,,
67510,"Balwyn North",3104,"1-9 Doncaster Rd",,-37.793009,145.064704,"Store Hours May Vary",,,"(03) 9859 1221",30/12/2019,,,,,,,,,,,,,
67505,Bayswater,3153,"7-13 High St",,-37.842778,145.266764,"Store Hours May Vary",,,"(03) 8720 7100",30/12/2019,,,,,,,,,,,,,
67500,Bendigo,3550,"Williamson St & Myer St",,-36.76126,144.282639,"Store Hours May Vary",,,"(03) 5443 6311",30/12/2019,,,,,,,,,,,,,
67490,"Box Hill",3128,"Whitehorse Rd & Clisby Crt",,-37.81817,145.120435,"Store Hours May Vary - Box Hill Plaza",,,"(03) 9897 1055",30/12/2019,,,,,,,,,,,,,
67485,Braybrook,3019,"67 Ashley St",,-37.793515,144.8599,"Store Hours May Vary - Central West Plaza",,,"(03) 9687 8099",30/12/2019,,,,,,,,,,,,,
67480,Bentleigh,3204,"5-7 Vickery St",,-37.917568,145.038505,"Store Hours May Vary",,,"(03) 9557 5891",30/12/2019,,,,,,,,,,,,,
67475,Berwick,3806,"215-225 Parkhill Dr",,-38.014054,145.322155,"Store Hours May Vary - Parkhill Junction",,,"(03) 8794 5100",30/12/2019,,,,,,,,,,,,,
67465,Ballarat,3350,"73 Victoria St",,-37.561405,143.868461,"Store Hours May Vary",,,"(03) 5338 8811",30/12/2019,,,,,,,,,,,,,
67460,Collingwood,3066,"132 - 172 Smith St",,-37.803631,144.983691,"Store Hours May Vary",,,"(03) 9230 1600",30/12/2019,,,,,,,,,,,,,
67450,Altona,3018,"Pier St & Queen St",,-37.868944,144.829961,"Store Hours May Vary",,,"(03) 9398 3754",30/12/2019,,,,,,,,,,,,,
67445,Hamilton,3300,"179-193 Gray St",,-37.741718,142.025036,"Store Hours May Vary",,,"(03) 5551 0200",30/12/2019,,,,,,,,,,,,,
67435,Berwick,3806,"2 Richardson Gr",,-38.032127,145.345044,"Store Hours May Vary - Berwick Central",,,"(03) 8768 5400",30/12/2019,,,,,,,,,,,,,
67430,"Altona Meadows",3028,"Central Ave & Merton St",,-37.873251,144.775873,"Store Hours May Vary",,,"(03) 9360 7011",30/12/2019,,,,,,,,,,,,,
67425,Bairnsdale,3875,"96-118 Main St",,-37.825081,147.632691,"Store Hours May Vary",,,"(03) 5152 2743",30/12/2019,,,,,,,,,,,,,
67420,Balaclava,3183,"Camden St & Alfred St",,-37.867859,144.992004,"Store Hours May Vary",,,"(03) 9525 3055",30/12/2019,,,,,,,,,,,,,
67415,Ballarat,3350,"6-20 Peel St",,-37.5638,143.862931,"Store Hours May Vary",,,"(03) 4334 5700",30/12/2019,,,,,,,,,,,,,
67410,"Altona North",3025,"Millers Rd & Duosa Rd",,-37.828264,144.848049,"Store Hours May Vary - Altona Gate Shopping Centre",,,"(03) 9314 2330",30/12/2019,,,,,,,,,,,,,
67405,"Avondale Heights",3034,"65 Military Rd",,-37.767723,144.863538,"Store Hours May Vary",,,"(03) 9317 5999",30/12/2019,,,,,,,,,,,,,
67400,"Bacchus Marsh",3340,"Main St & Young St",,-37.675245,144.440674,"Store Hours May Vary - Bacchus Marsh Shopping Centre",,,"(03) 5366 0500",30/12/2019,,,,,,,,,,,,,
67395,"Chirnside Park",3116,"Maroondah Hwy",,-37.756879,145.313302,"Store Hours May Vary - Chirnside Park Shopping Centre",,,"(03) 8709 1500",30/12/2019,,,,,,,,,,,,,
67385,Clayton,3168,"2-4 Cooke St",,-37.926029,145.11863,"Store Hours May Vary",,,"(03) 9543 5393",30/12/2019,,,,,,,,,,,,,
67380,Caulfield,3162,"Dandenong Rd & Derby Rd",,-37.876158,145.043047,"Store Hours May Vary - Caulfield Plaza Shopping Centre",,,"(03) 9571 0311",30/12/2019,,,,,,,,,,,,,
67370,Cheltenham,3192,"1239 Nepean Hwy",,-37.958765,145.051141,"Store Hours May Vary - Westfield Southland",,,"(03) 9239 6100",30/12/2019,,,,,,,,,,,,,
67365,Coburg,3058,"451-459 Sydney Rd",,-37.742601,144.966266,"Store Hours May Vary",,,"(03) 9350 2322",30/12/2019,,,,,,,,,,,,,
67340,Corio,3214,"Bacchus Marsh Rd & Purnell Rd",,-38.07603,144.355632,"Store Hours May Vary - Corio Village Shopping Centre",,,"(03) 5272 9100",30/12/2019,,,,,,,,,,,,,
67330,Brunswick,3055,"190 Union St",,-37.772354,144.948734,"Store Hours May Vary",,,"(03) 9388 2220",30/12/2019,,,,,,,,,,,,,
67325,Bulleen,3105,"83 - 109 Manningham Rd",,-37.765107,145.091589,"Store Hours May Vary - Bulleen Village Shopping Centre",,,"(03) 9850 5816",30/12/2019,,,,,,,,,,,,,
67320,Bundoora,3083,"224 Plenty Rd",,-37.6827,145.070525,"Store Hours May Vary - University Hill",,,"(03) 9466 5000",30/12/2019,,,,,,,,,,,,,
67310,Broadmeadows,3047,"1099-1169 Pascoe Vale Rd",,-37.679567,144.918813,"Store Hours May Vary",,,"(03) 9302 4055",30/12/2019,,,,,,,,,,,,,
67305,Brunswick,3056,"Barkly St",,-37.776055,144.962796,"Store Hours May Vary - Barkly Square Shopping Centre",,,"(03) 9387 6122",30/12/2019,,,,,,,,,,,,,
67300,Bundoora,3083,"Settlement Rd & Plenty Rd",,-37.697197,145.058103,"Store Hours May Vary",,,"(03) 9467 8299",30/12/2019,,,,,,,,,,,,,
67290,Campbellfield,3061,"Cnr Sydney & Mahoneys Rd",,-37.689129,144.959913,"Store Hours May Vary",,,"(03) 9359 6111",30/12/2019,,,,,,,,,,,,,
67285,"Caroline Springs",3023,"Caroline Springs Blvd & Lake St",,-37.732307,144.742639,"Store Hours May Vary",,,"(03) 8361 8955",30/12/2019,,,,,,,,,,,,,
67275,"Burwood East",3151,"Burwood Hwy & Blackburn Rd",,-37.853405,145.148938,"Store Hours May Vary",,,"(03) 9847 8300",30/12/2019,,,,,,,,,,,,,
67270,Cairnlea,3023,"100 Furlong Rd",,-37.758861,144.790061,"Store Hours May Vary",,,"(03) 9361 9800",30/12/2019,,,,,,,,,,,,,
67265,"St Kilda",3182,"183-187 Barkly St",,-37.868407,144.980731,"Store Hours May Vary",,,"(03) 9534 2511",30/12/2019,,,,,,,,,,,,,
67260,"Essendon Airport",3041,"30 English St",,-37.727316,144.895493,"Store Hours May Vary - Strathmore",,,"(03) 8341 9900",30/12/2019,,,,,,,,,,,,,
67255,Sunbury,3429,"Evans St & Riddell Rd",,-37.578142,144.729275,"Store Hours May Vary",,,"(03) 9218 3100",30/12/2019,,,,,,,,,,,,,
67250,"South Melbourne",3205,"229 Coventry St",,-37.831766,144.961064,"Store Hours May Vary - St Lukes Shopping Centre",,,"(03) 9699 1077",30/12/2019,,,,,,,,,,,,,
67240,Springvale,3171,"825 Dandenong Rd",,-37.934641,145.156698,"Store Hours May Vary",,,"(03) 9574 2900",30/12/2019,,,,,,,,,,,,,
67235,"Sunshine West",3020,"Cnr The Ave & Corella Rd",,-37.797683,144.806023,"Store Hours May Vary - Ardeer",,,"(03) 9361 9100",30/12/2019,,,,,,,,,,,,,
67230,"Taylors Hill",3037,"121 Gourlay Rd",,-37.711357,144.741366,"Store Hours May Vary",,,"(03) 8348 3100",30/12/2019,,,,,,,,,,,,,
67220,Traralgon,3844,"Franklin St & Grey St",,-38.194212,146.540027,"Store Hours May Vary - Traralgon Centre Plaza",,,"(03) 5174 7357",30/12/2019,,,,,,,,,,,,,
67215,"Swan Hill",3585,"Beveridge St & Mccrae St",,-35.340497,143.557481,"Store Hours May Vary",,,"(03) 5032 3500",30/12/2019,,,,,,,,,,,,,
67210,Tarneit,3030,"380 Sayers Rd",,-37.848933,144.704389,"Store Hours May Vary - Tarneit Shopping Centre - Wyndham Village",,,"(03) 8742 8111",30/12/2019,,,,,,,,,,,,,
67200,"Ringwood East",3135,"434 Maroondah Hwy",,-37.797096,145.256966,"Store Hours May Vary - Burntbridge Shopping Centre",,,"(03) 9870 6334",30/12/2019,,,,,,,,,,,,,
67195,Rosebud,3939,"Boneo Rd & Mccombe St",,-38.361551,144.892207,"Store Hours May Vary - Port Phillip Plaza Shopping Centre",,,"(03) 5999 8800",30/12/2019,,,,,,,,,,,,,
67190,Rowville,3178,"Stud Rd & Fulham Rd",,-37.920842,145.237532,"Store Hours May Vary - Stud Park Shopping Centre",,,"(03) 9764 1055",30/12/2019,,,,,,,,,,,,,
67185,Richmond,3121,"Victoria St & Burnley St",,-37.813878,145.011365,"Store Hours May Vary - Victoria Gardens",,,"(03) 9429 5811",30/12/2019,,,,,,,,,,,,,
67180,Ringwood,3134,"Maroondah Hwy & New St",,-37.815504,145.221065,"Store Hours May Vary - Ringwood Square Shopping Centre",,,"(03) 7004 3800",30/12/2019,,,,,,,,,,,,,
67145,Sandringham,3191,"Cnr Waltham & Abbott St",,-37.949504,145.003218,"Store Hours May Vary",,,"(03) 9136 6900",30/12/2019,,,,,,,,,,,,,
67140,Sebastopol,3356,"210 Albert St",,-37.599785,143.840325,"Store Hours May Vary",,,"(03) 5335 9267",30/12/2019,,,,,,,,,,,,,
67135,Wonthaggi,3995,"2 Biggs Dr",,-38.603977,145.586282,"Store Hours May Vary",,,"(03) 5672 0100",30/12/2019,,,,,,,,,,,,,
67125,"Wyndham Vale",3024,"8 Manor Lakes Blvd",,-37.875827,144.614504,"Store Hours May Vary - Shop 1",,,"(03) 9742 0222",30/12/2019,,,,,,,,,,,,,
67115,Wodonga,3690,"Elgin St & Watson St",,-36.121089,146.881441,"Store Hours May Vary - Wodonga Plaza",,,"(02) 6024 5588",30/12/2019,,,,,,,,,,,,,
67110,Wodonga,3690,"149 Melrose Drv",,-36.128273,146.864074,"Store Hours May Vary - Birallee Park",,,"(02) 6059 4900",30/12/2019,,,,,,,,,,,,,
67105,Yarraville,3013,"Williamstown Rd & High St",,-37.816858,144.881072,"Store Hours May Vary",,,"(03) 9362 4300",30/12/2019,,,,,,,,,,,,,
67090,"Narre Warren",3977,"Cnr Littlecroft Ave & Cranbourne-Narre Warren Rd",,-38.068523,145.300752,"Store Hours May Vary - Casey Central",,,"(03) 9705 4300",30/12/2019,,,,,,,,,,,,,
67085,Reservoir,3073,"840 Plenty Rd",,-37.724987,145.028156,"Store Hours May Vary - Summerhill",,,"(03) 9466 0300",30/12/2019,,,,,,,,,,,,,
67080,Torquay,3228,"41 - 57 Bristol Rd",,-38.331719,144.319753,"Store Hours May Vary",,,"(03) 5264 3100",30/12/2019,,,,,,,,,,,,,
67070,Williamstown,3016,"29 Douglas Pde",,-37.857528,144.897385,"Store Hours May Vary",,,"(03) 8468 7700",30/12/2019,,,,,,,,,,,,,
67065,"Wantirna South",3152,"Burwood Hwy & Stud Rd",,-37.868223,145.240691,"Store Hours May Vary - Knox City Shopping Centre",,,"(03) 9887 3700",30/12/2019,,,,,,,,,,,,,
67060,Warragul,3820,"30 Palmerston St",,-38.162182,145.932463,"Store Hours May Vary - Centre Point Shopping Centre",,,"(03) 5630 1600",30/12/2019,,,,,,,,,,,,,
67055,"Vermont South",3133,"Burwood Hwy & Hanover Rd",,-37.854561,145.182697,"Store Hours May Vary - Vermont South Shopping Centre",,,"(03) 8847 4000",30/12/2019,,,,,,,,,,,,,
67045,Wangaratta,3677,"Ryley St & Greta Rd",,-36.360029,146.317764,"Store Hours May Vary",,,"(03) 4700 1000",30/12/2019,,,,,,,,,,,,,
67040,Warrnambool,3280,"150 Raglan Pde",,-38.38095,142.52004,"Store Hours May Vary",,,"(03) 4504 6000",30/12/2019,,,,,,,,,,,,,
67030,Wendouree,3355,"Gillies St & Norman St",,-37.535198,143.824258,"Store Hours May Vary",,,"(03) 5339 5077",30/12/2019,,,,,,,,,,,,,
66995,Melton,3337,"Western Fwy & Coburns Rd",,-37.685694,144.565845,"Store Hours May Vary - Woodgrove",,,"(03) 9743 6288",30/12/2019,,,,,,,,,,,,,
66990,"Melton South",3338,"11-25 Station Rd",,-37.701747,144.574435,"Store Hours May Vary - Station Square",,,"(03) 8871 0700",30/12/2019,,,,,,,,,,,,,
66985,Mentone,3194,"Mentone Pde & Brindisi St",,-37.984088,145.064399,"Store Hours May Vary",,,"(03) 9585 0800",30/12/2019,,,,,,,,,,,,,
66980,Mitcham,3132,"Britannia St & Victoria Av",,-37.815426,145.192955,"Store Hours May Vary",,,"(03) 9874 8066",30/12/2019,,,,,,,,,,,,,
66975,Mooroopna,3629,"107-123 Echuca Rd",,-36.384662,145.353967,"Store Hours May Vary",,,"(03) 5825 1611",30/12/2019,,,,,,,,,,,,,
66965,Morwell,3840,"82 George St",,-38.239629,146.398163,"Store Hours May Vary",,,"(03) 5116 5400",30/12/2019,,,,,,,,,,,,,
66960,Moe,3825,"92 Albert St",,-38.173636,146.258792,"Store Hours May Vary",,,"(03) 5127 4395",30/12/2019,,,,,,,,,,,,,
66955,"Moonee Ponds",3039,"Homer St & Eddy St",,-37.764466,144.921964,"Store Hours May Vary",,,"(03) 9326 1411",30/12/2019,,,,,,,,,,,,,
66950,Mooroolbark,3138,"15 Brice Ave",,-37.784959,145.315307,"Store Hours May Vary - Mooroolbark Village Shopping Centre",,,"(03) 9727 7600",30/12/2019,,,,,,,,,,,,,
66945,Melbourne,3000,"Elizabeth St & Flinders St",,-37.817737,144.965021,"Store Hours May Vary - Melbourne Cbd",,,"(03) 9652 9200",30/12/2019,,,,,,,,,,,,,
66940,Lilydale,3140,"Castella St & Maroondah Hwy",,-37.756405,145.354392,"Store Hours May Vary - Lilydale Village",,,"(03) 9237 1400",30/12/2019,,,,,,,,,,,,,
66930,Malvern,3144,"164-178 Glenferrie Rd",,-37.860202,145.0291,"Store Hours May Vary",,,"(03) 9508 0200",30/12/2019,,,,,,,,,,,,,
66920,Langwarrin,3910,"Cranbourne Rd & South Gateway",,-38.151106,145.196631,"Store Hours May Vary",,,"(03) 9785 9521",30/12/2019,,,,,,,,,,,,,
66915,Leopold,3224,"621-659 Bellarine Hwy",,-38.185721,144.453889,"Store Hours May Vary",,,"(03) 5250 2183",30/12/2019,,,,,,,,,,,,,
66905,"Kangaroo Flat",3555,"267-283 High St",,-36.809615,144.240882,"Store Hours May Vary - Lansell Square",,,"(03) 5446 0300",30/12/2019,,,,,,,,,,,,,
66870,"Point Cook",3030,"Point Cook Rd & Jamieson Hwy",,-37.895162,144.75304,"Store Hours May Vary - Sanctuary Lakes",,,"(03) 8366 7900",30/12/2019,,,,,,,,,,,,,
66865,Pakenham,3810,"Henry Rd & Mcgregor Rd",,-38.085948,145.471142,"Store Hours May Vary - Heritage Springs Shopping Centre",,,"(03) 5945 7000",30/12/2019,,,,,,,,,,,,,
66860,Pakenham,3810,"67-69 Main St",,-38.07784,145.478955,"Store Hours May Vary - Pakenham Place Shopping Centre",,,"(03) 5941 3041",30/12/2019,,,,,,,,,,,,,
66845,Reservoir,3073,"323-325 Spring St",,-37.714535,145.00731,"Store Hours May Vary",,,"(03) 9460 1522",30/12/2019,,,,,,,,,,,,,
66835,"Port Melbourne",3207,"Bay & Liardet St",,-37.838398,144.941647,"Store Hours May Vary",,,"(03) 8682 2500",30/12/2019,,,,,,,,,,,,,
66830,Prahran,3181,"303 Chapel St",,-37.848009,144.993729,"Store Hours May Vary",,,"(03) 9055 7600",30/12/2019,,,,,,,,,,,,,
66825,Preston,3072,"2/50 Murray Rd",,-37.740039,145.030261,"Store Hours May Vary - Northland Shopping Centre",,,"(03) 8470 7500",30/12/2019,,,,,,,,,,,,,
66820,Pakenham,3810,"Princes Hwy & Lakeside Blvd",,-38.063327,145.455615,"Store Hours May Vary - Village Lakeside",,,"(03) 5940 1258",30/12/2019,,,,,,,,,,,,,
66815,Mulgrave,3170,"Police Rd & Jackson Rd",,-37.935764,145.190551,"Store Hours May Vary - Waverley Gardens Shopping Centre",,,"(03) 9548 2600",30/12/2019,,,,,,,,,,,,,
66800,"Mount Waverley",3149,"433 Blackburn Rd",,-37.891406,145.143868,"Store Hours May Vary - Pinewood Centreway Shopping Centre",,,"(03) 9802 0254",30/12/2019,,,,,,,,,,,,,
66785,Oakleigh,3166,"Hanover St & Portman St",,-37.901219,145.09017,"Store Hours May Vary - Station Square Shopping Centre",,,"(03) 9563 2180",30/12/2019,,,,,,,,,,,,,
66780,"Ocean Grove",3226,"77 The Tce",,-38.267483,144.523946,"Store Hours May Vary - Fnorth Shore",,,"(03) 5255 5100",30/12/2019,,,,,,,,,,,,,
66775,"Noble Park",3174,"1 Douglas St",,-37.965466,145.173072,"Store Hours May Vary - Noble Park Shopping Centre",,,"(03) 9546 5244",30/12/2019,,,,,,,,,,,,,
66770,Brighton,3186,"380 Bay St",,-37.90595,145.004804,"Store Hours May Vary",,,"(03) 9591 6700",30/12/2019,,,,,,,,,,,,,
66765,Northcote,3070,"Separation St - Dennis St",,-37.767391,145.001737,"Store Hours May Vary - Northcote Plaza",,,"(03) 9085 1200",30/12/2019,,,,,,,,,,,,,
312423,Kalgoorlie,6430,"89 Graeme st",,-30.730885373356,121.45436562015,"Hannans Boulevard SC",,,,,,,,,,,,,,,,,
312422,Kalgoorlie,6430,"Cnr Brookman & Wilson sts",,-30.749470077654,121.46914332955,,,,,,,,,,,,,,,,,,
312421,Northam,6401,"Cnr Hawes & Wellington Sts",,-31.657773340184,116.67049483654,,,,,,,,,,,,,,,,,,
312420,Bunbury,6230,"60 Sandridge rd",,-33.33677275917,115.66005716524,"Bunbury Forum SC",,,,,,,,,,,,,,,,,
312419,Spearwood,6163,"254 Rockingham Rd",,-32.097254021134,115.78412628881,"Phoenix Park Shopping Centre",,,,,,,,,,,,,,,,,
312418,"Southern River",6110,"Cnr Southern River Rd & Holmes st",,-32.100087312237,115.9651039845,,,,,,,,,,,,,,,,,,
312417,Thornlie,6108,"Cnr Spencer rd & Thornlie ave",,-32.055684805036,115.96343190055,,,,,,,,,,,,,,,,,,
312416,Belmont,6104,"224B Belmont ave, Cnr Wright st",,-31.964657286002,115.93439977387,"Belmont Forum Shopping Centre",,,,,,,,,,,,,,,,,
312415,Bentley,6102,"1140 Albany Hwy",,-32.001509372853,115.9208278581,,,,,,,,,,,,,,,,,,
312414,Subiaco,6008,"277-295 Barker rd",,-31.949025789574,115.82486707631,,,,,,,,,,,,,,,,,,
312360,Brabham,6055,"100 Everglades Ave",,-31.830377666524,115.96925945317,,,,,,,,,,,,,,,,,,
312359,Karrinyup,6018,"200 Karrinyup Rd",,-31.877064424383,115.77910545651,,,,,,,,,,,,,,,,,,
295016,Busselton,6280,"30 Kent St",,-33.650868,115.342835,,,,"(08) 6247 6460",30/12/2019,,,,,,,,,,,,,
283310,Perth,6000,"300 Murray St",,-31.951379,115.857344,"Raine Square",,,"(08) 6112 1400",30/12/2019,,,,,,,,,,,,,
283309,Clarkson,6030,"36 Ocean Keys Bvld",,-31.69018,115.717043,,,,"(08) 9407 7811",30/12/2019,,,,,,,,,,,,,
283308,Midland,6056,"274 Gt Eastern Hwy & Helena St",,-31.889108,116.012353,,,,,30/12/2019,,,,,,,,,,,,,
283307,"Halls Head",6210,"18 Guava Way",,-32.548816,115.703554,,,,"(08) 9586 5100",30/12/2019,,,,,,,,,,,,,
283306,Ellenbrook,6069,"11 Main St",,-31.782003,115.970304,,,,"(08) 9297 0100",30/12/2019,,,,,,,,,,,,,
283305,Eaton,6232,"10 Council Dr",,-33.319064,115.717108,"Eaton Fair Shopping Centre",,,"(08) 9724 3400",30/12/2019,,,,,,,,,,,,,
283304,Dianella,6059,"366 Grand Promenade",,-31.895378,115.87111,,,,"(08) 9267 6700",30/12/2019,,,,,,,,,,,,,
283303,Bicton,6157,"388 Canning Hwy",,-32.033839,115.79129,Melville,,,"(08) 6246 3400",30/12/2019,,,,,,,,,,,,,
283302,Alkimos,6038,"12K Longstaff Ave",,-31.628089,115.692299,"Trinity Village",,,"(08) 9554 0200",30/12/2019,,,,,,,,,,,,,
281068,Vasse,6280,"18 Napoleon Promenade",,-33.674387,115.250118,,,,"(08) 9730 1800",30/12/2019,,,,,,,,,,,,,
281067,Subiaco,6008,"44 Station St",,-31.944082,115.822984,,,,"(08) 6557 1900",30/12/2019,,,,,,,,,,,,,
281065,"South Perth",6151,"53 - 55 Angelo St",,-31.981078,115.862504,,,,"(08) 6436 4500",30/12/2019,,,,,,,,,,,,,
281064,"South Lake",6164,"North Lake Rd & Omeo St",,-32.106198,115.827554,,,,"(08) 9417 8566",30/12/2019,,,,,,,,,,,,,
281063,"Secret Harbour",6173,"420 Secret Harbour Blvd",,-32.409671,115.759604,,,,"(08) 9557 2500",30/12/2019,,,,,,,,,,,,,
281062,Northam,6401,"10 Beamish Ave",,-31.657779,116.670488,,,,"(08) 9587 5700",30/12/2019,,,,,,,,,,,,,
281059,Maylands,6051,"Cnr Guildford Rd & Caledonia Ave",,-31.92983,115.897683,,,,"(08) 9272 1622",30/12/2019,,,,,,,,,,,,,
281058,Mandurah,6210,"Fremantle Rd & Pinjarra Rds",,-32.535335,115.744225,,,,"(08) 9587 5400",30/12/2019,,,,,,,,,,,,,
281057,Kwinana,6167,"4 Chisham Ave",,-32.245284,115.813958,,,,"(08) 6399 8800",30/12/2019,,,,,,,,,,,,,
281052,"East Victoria Park",6101,"Cnr Albany Hwy & Basinghall St",,-31.98499,115.900779,"Victoria Park",,,"(08) 6112 6300",30/12/2019,,,,,,,,,,,,,
281050,Cloverdale,6105,"227 Belmont Ave",,-31.964738,115.934579,,,,"(08) 6247 6600",30/12/2019,,,,,,,,,,,,,
281048,Booragoon,6154,"125 Riseley St",,-32.034168,115.834317,"Garden City Shopping Centre",,,"(08) 9364 2166",30/12/2019,,,,,,,,,,,,,
281045,"Banksia Grove",6031,"1001 Joondalup Dr - Cnr Joondalup Dr",,-31.705586,115.801328,,,,"(08) 9406 2800",30/12/2019,,,,,,,,,,,,,
275886,Lakelands,6180,"49 Banksiadale Gate",,-32.470866,115.759447,,,,"(03) 9587 5500",30/12/2019,,,,,,,,,,,,,
275605,Parkwood,6147,"353-361 High Rd",,-32.039219,115.907302,Riverton,,,"(08) 9253 4100",30/12/2019,,,,,,,,,,,,,
275604,Byford,6122,"20 Abernethy Rd",,-32.219812,116.006855,,,,"(08) 9532 0900",30/12/2019,,,,,,,,,,,,,
275603,Caversham,6055,"175 Suffolk St",,-31.867691,115.967273,,,,"(08) 6165 5900",30/12/2019,,,,,,,,,,,,,
68230,Erskine,6210,"36 Wattleglen Ave",,-32.561187,115.688827,"Erskine Central Shopping Centre",,,"(08) 9534 8656",30/12/2019,,,,,,,,,,,,,
68225,Forrestfield,6058,"20 Strelitzia Ave",,-31.98741,116.010078,"Forrestfield Shopping Centre",,,"(08) 9453 1666",30/12/2019,,,,,,,,,,,,,
68220,"Floreat Park",6014,"1 Howtree Pl",,-31.937578,115.792483,"Floreat Forum Shopping Centre",,,"(08) 9285 7600",30/12/2019,,,,,,,,,,,,,
68215,Dunsborough,6281,"Dunn Bay Rd & Cape Naturaliste Rd",,-33.615589,115.105215,"Lot 107",,,"(08) 9759 1437",30/12/2019,,,,,,,,,,,,,
68210,Claremont,6010,"Claras Ln & Gugeri St",,-31.9822,115.77915,,,,"(08) 9286 7600",30/12/2019,,,,,,,,,,,,,
68205,Cannington,6107,"1382 Albany Hwy",,-32.021119,115.939805,"Carousel Shopping Centre",,,"(08) 6112 1300",30/12/2019,,,,,,,,,,,,,
68195,Collie,6225,"49 Johnston St",,-33.357534,116.152604,"Collie Shopping Centre",,,"(08) 9734 1633",30/12/2019,,,,,,,,,,,,,
68185,Fremantle,6160,"Cantoment St & Goldsborough St",,-32.051821,115.746861,,,,"(08) 9430 4855",30/12/2019,,,,,,,,,,,,,
68180,Innaloo,6018,"384 Scarborough Beach Rd",,-31.90176,115.800435,,,,"(08) 9446 9300",30/12/2019,,,,,,,,,,,,,
68175,Inglewood,6052,"83-91 Salisbury Rd",,-31.916618,115.890367,,,,"(08) 9270 4500",30/12/2019,,,,,,,,,,,,,
68170,Joondalup,6027,"Cnr Joondalup Dr & Collier Pass",,-31.744198,115.766662,,,,"(08) 9300 7200",30/12/2019,,,,,,,,,,,,,
68160,Kalamunda,6076,"Central Rd & Mead St",,-31.972768,116.059325,,,,"(08) 9293 3099",30/12/2019,,,,,,,,,,,,,
68155,Hillarys,6025,"Cnr Whitfords Av & Marmion Ave",,-31.79737,115.750441,"Westfield S/C - Store 125",,,"(08) 9403 1500",30/12/2019,,,,,,,,,,,,,
68150,Gosnells,6110,"2160 Albany Hwy",,-32.068632,116.000439,"Gosnells Shopping Centre",,,"(08) 9490 2118",30/12/2019,,,,,,,,,,,,,
68145,Geraldton,6530,"Chapman Rd & View St",,-28.767345,114.617047,,,,"(08) 9921 6598",30/12/2019,,,,,,,,,,,,,
68140,Greenwood,6024,"Calectasia St",,-31.831106,115.803341,"Greenwood Village Shopping Centre",,,"(08) 9246 6500",30/12/2019,,,,,,,,,,,,,
68135,Hillarys,6025,"110 Flinders Ave",,-31.809287,115.743188,"Hillarys Shopping Centre",,,"(08) 9402 5000",30/12/2019,,,,,,,,,,,,,
68130,"High Wycombe",6057,"530 Kalamunda Rd",,-31.935056,116.004852,,,,"(08) 6272 8600",30/12/2019,,,,,,,,,,,,,
68125,Australind,6233,"Old Coast Rd & Paris Rd",,-33.279967,115.715897,"Australind Shopping Centre",,,"(08) 9797 1204",30/12/2019,,,,,,,,,,,,,
68120,Armadale,6112,"Champion Dr & Seville Dr",,-32.130652,116.000958,"North Armadale",,,"(08) 9399 8011",30/12/2019,,,,,,,,,,,,,
68115,Balcatta,6021,"Wanneroo Rd & Amelia St",,-31.872955,115.829869,"Northlands Shopping Centre",,,"(08) 9349 7888",30/12/2019,,,,,,,,,,,,,
